flow_id,timestamp,time_step,scenario,source_node,destination_node,router_id,hop_count,path_length,bandwidth_mbps,traffic_interval_sec,active_users,traffic_load_mbps,utilization_percent,queue_occupancy_percent,latency_ms,jitter_ms,throughput_mbps,packet_loss_percent,tx_packets,rx_packets,lost_packets,retransmissions,flow_duration_sec,event_type,peak_hour,failure_event,sla_violation
5526,2026-01-02 08:01:00,1382,medium,client_1,server_1,router_1,2,client-router-server,6.1,0.86,21,34.3,20.72,19.92,24.61,6.46,6.1,0.01,5646,5645,1,0,44.28,normal,0,0,0
5527,2026-01-02 08:01:00,1382,high,client_3,server_1,router_1,2,client-router-server,2.36,0.64,53,84.1,100.0,96.54,70.66,12.29,2.36,2.51,4596,4481,115,94,21.21,normal,0,0,1
5528,2026-01-02 08:01:00,1382,congestion,client_3,server_1,router_1,2,client-router-server,0.83,0.11,67,29.43,100.0,86.75,117.52,6.92,0.83,4.55,2862,2732,130,23,21.71,normal,0,0,1
5529,2026-01-02 08:02:00,1383,low,client_3,server_1,router_1,2,client-router-server,10.31,1.56,7,91.89,45.01,46.95,58.15,3.76,10.31,0.01,1617,1616,1,1,44.86,normal,0,0,0
5530,2026-01-02 08:02:00,1383,medium,client_1,server_1,router_1,2,client-router-server,4.7,1.33,32,32.13,37.91,31.82,42.43,7.91,4.7,0.01,4999,4998,1,1,20.72,normal,0,0,0
5531,2026-01-02 08:02:00,1383,high,client_3,server_1,router_1,2,client-router-server,2.45,0.6,43,61.58,100.0,92.18,74.65,13.06,2.45,4.08,4887,4688,199,76,22.55,normal,0,0,1
5532,2026-01-02 08:02:00,1383,congestion,client_3,server_1,router_1,2,client-router-server,0.83,0.09,60,25.62,100.0,100.0,80.46,4.92,0.83,3.85,4830,4645,185,165,15.31,normal,0,0,1
5533,2026-01-02 08:03:00,1384,low,client_2,server_1,router_1,2,client-router-server,10.67,2.59,13,84.5,53.97,37.23,47.41,5.74,10.67,0.31,1424,1420,4,0,25.88,normal,0,0,0
5534,2026-01-02 08:03:00,1384,medium,client_3,server_1,router_1,2,client-router-server,5.92,0.97,32,92.49,75.52,87.13,69.03,4.24,5.92,2.03,4808,4711,97,5,37.86,normal,0,0,0
5535,2026-01-02 08:03:00,1384,high,client_3,server_1,router_1,2,client-router-server,2.0,0.68,47,77.91,100.0,51.69,125.39,10.46,2.0,2.4,2311,2256,55,35,25.8,normal,0,0,1
5536,2026-01-02 08:03:00,1384,congestion,client_3,server_1,router_1,2,client-router-server,0.84,0.14,65,72.12,100.0,55.87,102.59,14.33,0.84,4.08,5876,5637,239,72,24.65,normal,0,0,1
5537,2026-01-02 08:04:00,1385,low,client_3,server_1,router_1,2,client-router-server,10.77,1.46,16,69.36,21.72,10.88,35.15,7.01,10.77,0.01,2278,2277,1,1,39.69,normal,0,0,0
5538,2026-01-02 08:04:00,1385,medium,client_1,server_1,router_1,2,client-router-server,4.22,0.8,26,24.11,19.93,23.49,28.57,7.47,4.22,0.01,2620,2619,1,1,15.29,normal,0,0,0
5539,2026-01-02 08:04:00,1385,high,client_1,server_1,router_1,2,client-router-server,1.97,0.36,46,86.08,100.0,100.0,111.62,8.17,1.97,2.51,4501,4389,112,83,19.2,normal,0,0,1
5540,2026-01-02 08:04:00,1385,congestion,client_3,server_1,router_1,2,client-router-server,1.12,0.14,64,58.43,100.0,84.22,103.09,8.86,1.12,4.18,3815,3656,159,34,47.72,normal,0,0,1
5541,2026-01-02 08:05:00,1386,low,client_1,server_1,router_1,2,client-router-server,7.66,2.48,8,22.33,16.22,17.94,29.83,4.9,7.66,0.01,4396,4395,1,0,40.82,normal,0,0,0
5542,2026-01-02 08:05:00,1386,medium,client_2,server_1,router_1,2,client-router-server,4.93,1.12,32,64.87,63.18,51.71,69.67,10.07,4.93,0.63,1524,1515,9,4,28.77,normal,0,0,0
5543,2026-01-02 08:05:00,1386,high,client_1,server_1,router_1,2,client-router-server,1.92,0.45,46,73.39,100.0,84.26,108.14,8.16,1.92,1.84,5441,5341,100,44,57.8,normal,0,0,1
5544,2026-01-02 08:05:00,1386,congestion,client_1,server_1,router_1,2,client-router-server,1.24,0.11,66,76.34,100.0,89.41,118.04,11.2,1.24,2.57,2735,2665,70,70,34.94,normal,0,0,1
5545,2026-01-02 08:06:00,1387,low,client_2,server_1,router_1,2,client-router-server,7.65,1.99,18,59.49,49.79,40.85,56.08,9.5,7.65,0.01,4825,4824,1,1,9.88,normal,0,0,0
5546,2026-01-02 08:06:00,1387,medium,client_1,server_1,router_1,2,client-router-server,5.89,1.04,22,94.37,60.68,60.95,49.98,9.09,5.89,0.49,3767,3749,18,0,26.16,normal,0,0,0
5547,2026-01-02 08:06:00,1387,high,client_2,server_1,router_1,2,client-router-server,2.02,0.67,52,56.37,100.0,100.0,132.71,8.98,2.02,1.94,4961,4865,96,37,38.06,normal,0,0,1
5548,2026-01-02 08:06:00,1387,congestion,client_2,server_1,router_1,2,client-router-server,1.15,0.08,63,34.25,100.0,100.0,109.11,11.22,1.15,2.29,4967,4854,113,59,36.77,normal,0,0,1
5549,2026-01-02 08:07:00,1388,low,client_1,server_1,router_1,2,client-router-server,11.1,1.74,11,90.28,53.18,40.92,43.56,8.96,11.1,0.13,5344,5338,6,1,51.24,normal,0,0,0
5550,2026-01-02 08:07:00,1388,medium,client_1,server_1,router_1,2,client-router-server,6.05,0.81,32,63.57,65.91,34.91,76.52,4.09,6.05,0.58,2314,2301,13,2,37.46,normal,0,0,0
5551,2026-01-02 08:07:00,1388,high,client_2,server_1,router_1,2,client-router-server,1.87,0.41,49,33.69,70.96,59.5,69.98,6.76,1.87,2.06,1410,1381,29,22,51.55,normal,0,0,0
5552,2026-01-02 08:07:00,1388,congestion,client_2,server_1,router_1,2,client-router-server,1.03,0.1,68,23.75,82.44,45.63,79.68,6.53,1.03,3.49,3503,3381,122,121,26.9,normal,0,0,0
5553,2026-01-02 08:08:00,1389,low,client_1,server_1,router_1,2,client-router-server,8.38,2.13,12,24.26,19.37,12.32,32.43,3.55,8.38,0.01,2506,2505,1,1,23.37,normal,0,0,0
5554,2026-01-02 08:08:00,1389,medium,client_2,server_1,router_1,2,client-router-server,5.41,1.18,26,53.21,54.88,35.91,66.26,10.73,5.41,0.3,2280,2274,6,5,58.1,normal,0,0,0
5555,2026-01-02 08:08:00,1389,high,client_2,server_1,router_1,2,client-router-server,2.38,0.48,53,88.27,100.0,100.0,124.17,8.43,2.38,1.96,2163,2121,42,23,17.19,normal,0,0,1
5556,2026-01-02 08:08:00,1389,congestion,client_2,server_1,router_1,2,client-router-server,0.95,0.09,62,81.43,100.0,68.62,88.41,11.25,0.95,4.26,4834,4629,205,12,45.65,normal,0,0,1
5557,2026-01-02 08:09:00,1390,low,client_2,server_1,router_1,2,client-router-server,11.23,1.62,5,26.09,14.5,16.69,20.59,3.19,11.23,0.01,5796,5795,1,0,56.63,normal,0,0,0
5558,2026-01-02 08:09:00,1390,medium,client_1,server_1,router_1,2,client-router-server,4.63,1.11,30,91.58,74.91,55.39,93.99,11.77,4.63,1.27,4660,4601,59,32,40.42,normal,0,0,1
5559,2026-01-02 08:09:00,1390,high,client_2,server_1,router_1,2,client-router-server,2.04,0.62,43,63.57,100.0,59.36,76.14,5.39,2.04,5.25,3080,2919,161,36,26.24,normal,0,0,1
5560,2026-01-02 08:09:00,1390,congestion,client_2,server_1,router_1,2,client-router-server,0.98,0.12,67,59.02,100.0,75.18,117.68,8.31,0.98,3.11,2960,2868,92,81,58.74,normal,0,0,1
5561,2026-01-02 08:10:00,1391,low,client_1,server_1,router_1,2,client-router-server,10.26,2.46,12,47.32,18.75,15.3,31.36,7.93,10.26,0.01,4677,4676,1,0,12.25,normal,0,0,0
5562,2026-01-02 08:10:00,1391,medium,client_3,server_1,router_1,2,client-router-server,5.27,0.83,21,74.85,61.94,64.03,72.7,8.72,5.27,0.88,1484,1471,13,8,43.46,normal,0,0,0
5563,2026-01-02 08:10:00,1391,high,client_1,server_1,router_1,2,client-router-server,1.75,0.56,46,36.62,100.0,50.45,67.9,5.35,1.75,2.89,5340,5186,154,99,5.6,normal,0,0,1
5564,2026-01-02 08:10:00,1391,congestion,client_1,server_1,router_1,2,client-router-server,0.95,0.07,55,63.12,100.0,100.0,135.72,9.75,0.95,4.52,4721,4508,213,182,15.54,normal,0,0,1
5565,2026-01-02 08:11:00,1392,low,client_1,server_1,router_1,2,client-router-server,11.96,1.79,11,43.87,15.53,11.59,20.95,6.9,11.96,0.01,4601,4600,1,1,47.84,normal,0,0,0
5566,2026-01-02 08:11:00,1392,medium,client_2,server_1,router_1,2,client-router-server,5.45,1.02,22,36.87,20.67,17.31,29.83,7.62,5.45,0.01,5120,5119,1,1,26.66,normal,0,0,0
5567,2026-01-02 08:11:00,1392,high,client_3,server_1,router_1,2,client-router-server,2.05,0.61,47,56.78,100.0,72.19,117.3,9.05,2.05,1.61,3536,3480,56,21,43.32,normal,0,0,1
5568,2026-01-02 08:11:00,1392,congestion,client_2,server_1,router_1,2,client-router-server,0.89,0.09,66,71.32,100.0,98.09,72.38,13.51,0.89,5.55,5921,5593,328,210,23.04,normal,0,0,1
5569,2026-01-02 08:12:00,1393,low,client_1,server_1,router_1,2,client-router-server,8.86,2.4,8,85.53,62.83,53.85,52.36,7.42,8.86,0.91,5241,5194,47,23,20.2,normal,0,0,0
5570,2026-01-02 08:12:00,1393,medium,client_2,server_1,router_1,2,client-router-server,5.61,0.8,31,67.26,40.67,35.93,54.52,9.42,5.61,0.01,4121,4120,1,0,41.55,normal,0,0,0
5571,2026-01-02 08:12:00,1393,high,client_2,server_1,router_1,2,client-router-server,1.96,0.59,53,29.33,46.22,55.33,50.03,3.37,1.96,0.01,1629,1628,1,1,53.75,normal,0,0,0
5572,2026-01-02 08:12:00,1393,congestion,client_1,server_1,router_1,2,client-router-server,0.94,0.08,59,33.25,100.0,72.85,126.52,8.13,0.94,3.74,5752,5537,215,118,52.91,normal,0,0,1
5573,2026-01-02 08:13:00,1394,low,client_2,server_1,router_1,2,client-router-server,8.65,2.19,7,94.93,34.61,27.07,40.49,9.14,8.65,0.01,2059,2058,1,1,36.98,normal,0,0,0
5574,2026-01-02 08:13:00,1394,medium,client_3,server_1,router_1,2,client-router-server,4.08,0.96,20,75.97,100.0,100.0,114.46,13.3,4.08,1.96,1508,1479,29,28,46.27,normal,0,0,1
5575,2026-01-02 08:13:00,1394,high,client_1,server_1,router_1,2,client-router-server,1.89,0.44,40,31.38,100.0,90.15,135.06,10.39,1.89,1.86,2868,2815,53,49,21.3,normal,0,0,1
5576,2026-01-02 08:13:00,1394,congestion,client_3,server_1,router_1,2,client-router-server,0.9,0.11,63,38.21,100.0,91.9,84.1,12.01,0.9,2.09,2000,1959,41,38,36.74,normal,0,0,1
5577,2026-01-02 08:14:00,1395,low,client_2,server_1,router_1,2,client-router-server,8.17,1.5,18,86.56,33.92,23.05,42.54,4.72,8.17,0.01,1090,1089,1,1,27.93,normal,0,0,0
5578,2026-01-02 08:14:00,1395,medium,client_3,server_1,router_1,2,client-router-server,3.93,1.1,26,33.35,39.81,31.28,43.91,6.37,3.93,0.01,3173,3172,1,0,45.64,normal,0,0,0
5579,2026-01-02 08:14:00,1395,high,client_2,server_1,router_1,2,client-router-server,1.73,0.47,53,75.55,100.0,89.82,96.52,8.03,1.73,5.86,1042,981,61,53,19.35,normal,0,0,1
5580,2026-01-02 08:14:00,1395,congestion,client_3,server_1,router_1,2,client-router-server,0.82,0.07,67,92.28,100.0,95.52,129.37,7.13,0.82,5.34,3017,2856,161,14,8.03,normal,0,0,1
5581,2026-01-02 08:15:00,1396,low,client_2,server_1,router_1,2,client-router-server,11.96,2.45,14,63.76,24.03,28.59,40.61,9.06,11.96,0.01,5941,5940,1,0,16.84,normal,0,0,0
5582,2026-01-02 08:15:00,1396,medium,client_2,server_1,router_1,2,client-router-server,5.8,0.99,27,22.66,14.39,10.11,25.49,7.45,5.8,0.01,3217,3216,1,0,12.71,normal,0,0,0
5583,2026-01-02 08:15:00,1396,high,client_3,server_1,router_1,2,client-router-server,2.35,0.38,47,57.28,100.0,100.0,73.99,12.83,2.35,1.64,5901,5805,96,21,24.19,normal,0,0,1
5584,2026-01-02 08:15:00,1396,congestion,client_2,server_1,router_1,2,client-router-server,0.79,0.09,58,91.3,100.0,69.86,75.38,10.8,0.79,4.79,4203,4002,201,70,20.08,normal,0,0,1
5585,2026-01-02 08:16:00,1397,low,client_3,server_1,router_1,2,client-router-server,10.07,2.73,12,84.89,49.24,40.16,44.18,9.68,10.07,0.01,5302,5301,1,0,7.69,normal,0,0,0
5586,2026-01-02 08:16:00,1397,medium,client_1,server_1,router_1,2,client-router-server,3.9,0.73,24,94.14,100.0,100.0,123.65,11.7,3.9,3.05,3183,3086,97,24,48.72,normal,0,0,1
5587,2026-01-02 08:16:00,1397,high,client_3,server_1,router_1,2,client-router-server,2.16,0.59,50,89.89,100.0,100.0,126.14,9.4,2.16,3.55,2552,2462,90,51,12.91,normal,0,0,1
5588,2026-01-02 08:16:00,1397,congestion,client_1,server_1,router_1,2,client-router-server,1.01,0.07,68,54.18,100.0,67.87,116.79,6.19,1.01,4.99,4752,4515,237,187,29.64,normal,0,0,1
5589,2026-01-02 08:17:00,1398,low,client_2,server_1,router_1,2,client-router-server,8.5,2.31,14,80.98,48.7,30.81,61.7,5.46,8.5,0.01,1544,1543,1,1,21.36,normal,0,0,0
5590,2026-01-02 08:17:00,1398,medium,client_1,server_1,router_1,2,client-router-server,5.08,0.81,25,70.69,77.96,40.63,99.17,8.85,5.08,3.27,2526,2444,82,20,59.53,normal,0,0,1
5591,2026-01-02 08:17:00,1398,high,client_1,server_1,router_1,2,client-router-server,1.97,0.58,52,73.04,100.0,100.0,108.93,11.81,1.97,1.74,4799,4716,83,71,26.25,normal,0,0,1
5592,2026-01-02 08:17:00,1398,congestion,client_1,server_1,router_1,2,client-router-server,0.8,0.07,58,89.01,100.0,85.96,98.69,11.46,0.8,3.74,5952,5730,222,181,12.31,normal,0,0,1
5593,2026-01-02 08:18:00,1399,low,client_3,server_1,router_1,2,client-router-server,11.7,1.57,16,54.98,27.71,32.16,46.07,4.77,11.7,0.01,3328,3327,1,0,16.97,normal,0,0,0
5594,2026-01-02 08:18:00,1399,medium,client_2,server_1,router_1,2,client-router-server,5.12,1.16,24,63.98,40.57,32.73,50.55,5.17,5.12,0.01,2906,2905,1,0,30.67,normal,0,0,0
5595,2026-01-02 08:18:00,1399,high,client_1,server_1,router_1,2,client-router-server,2.18,0.45,50,87.95,100.0,100.0,86.0,8.41,2.18,4.6,5291,5048,243,216,22.24,normal,0,0,1
5596,2026-01-02 08:18:00,1399,congestion,client_2,server_1,router_1,2,client-router-server,1.23,0.11,68,84.75,100.0,85.69,105.66,10.68,1.23,2.65,2449,2385,64,27,11.63,normal,0,0,1
5597,2026-01-02 08:19:00,1400,low,client_1,server_1,router_1,2,client-router-server,8.26,2.5,13,80.86,54.26,47.78,46.29,7.98,8.26,0.37,4143,4128,15,9,13.79,normal,0,0,0
5598,2026-01-02 08:19:00,1400,medium,client_1,server_1,router_1,2,client-router-server,5.58,0.77,27,59.32,63.07,36.35,55.49,9.23,5.58,1.3,5964,5887,77,38,56.83,normal,0,0,0
5599,2026-01-02 08:19:00,1400,high,client_1,server_1,router_1,2,client-router-server,1.57,0.68,42,21.19,71.9,55.32,97.59,5.85,1.57,1.29,4725,4665,60,59,47.31,normal,0,0,1
5600,2026-01-02 08:19:00,1400,congestion,client_1,server_1,router_1,2,client-router-server,1.09,0.09,56,40.97,100.0,56.79,104.93,11.96,1.09,4.78,3868,3684,184,106,45.86,normal,0,0,1
5601,2026-01-02 08:20:00,1401,low,client_3,server_1,router_1,2,client-router-server,10.61,2.52,7,42.26,23.25,14.09,30.56,4.26,10.61,0.01,4494,4493,1,1,38.47,normal,0,0,0
5602,2026-01-02 08:20:00,1401,medium,client_3,server_1,router_1,2,client-router-server,5.38,1.26,28,56.18,32.39,22.0,28.93,3.91,5.38,0.01,2575,2574,1,0,45.26,normal,0,0,0
5603,2026-01-02 08:20:00,1401,high,client_2,server_1,router_1,2,client-router-server,2.03,0.47,46,29.15,59.34,69.4,79.23,9.37,2.03,0.54,1910,1900,10,1,50.55,normal,0,0,0
5604,2026-01-02 08:20:00,1401,congestion,client_2,server_1,router_1,2,client-router-server,1.23,0.13,68,80.78,100.0,80.43,129.79,15.02,1.23,2.45,4236,4133,103,42,18.81,normal,0,0,1
5605,2026-01-02 08:21:00,1402,low,client_3,server_1,router_1,2,client-router-server,8.13,2.63,9,61.9,51.4,59.53,72.23,8.84,8.13,0.14,4031,4026,5,3,34.37,normal,0,0,0
5606,2026-01-02 08:21:00,1402,medium,client_3,server_1,router_1,2,client-router-server,5.25,0.75,22,94.94,55.43,64.87,56.37,8.61,5.25,0.2,3248,3242,6,5,58.23,normal,0,0,0
5607,2026-01-02 08:21:00,1402,high,client_1,server_1,router_1,2,client-router-server,2.39,0.44,41,32.6,64.01,50.48,69.13,7.58,2.39,1.09,4123,4079,44,18,24.43,normal,0,0,0
5608,2026-01-02 08:21:00,1402,congestion,client_1,server_1,router_1,2,client-router-server,0.76,0.08,57,35.6,100.0,100.0,85.66,12.57,0.76,1.66,4976,4894,82,55,33.29,normal,0,0,1
5609,2026-01-02 08:22:00,1403,low,client_1,server_1,router_1,2,client-router-server,12.18,2.51,12,69.42,27.33,21.48,27.15,6.17,12.18,0.01,3378,3377,1,0,22.03,normal,0,0,0
5610,2026-01-02 08:22:00,1403,medium,client_2,server_1,router_1,2,client-router-server,4.66,0.78,25,78.94,86.2,70.6,77.7,5.51,4.66,2.49,3930,3833,97,82,11.37,normal,0,0,0
5611,2026-01-02 08:22:00,1403,high,client_1,server_1,router_1,2,client-router-server,2.31,0.43,47,37.03,100.0,100.0,100.66,4.33,2.31,1.68,2561,2518,43,41,25.21,normal,0,0,1
5612,2026-01-02 08:22:00,1403,congestion,client_1,server_1,router_1,2,client-router-server,1.23,0.11,58,39.33,100.0,100.0,87.09,6.58,1.23,3.97,1669,1603,66,1,35.81,normal,0,0,1
5613,2026-01-02 08:23:00,1404,low,client_2,server_1,router_1,2,client-router-server,9.09,1.64,12,39.32,29.66,28.46,37.57,7.44,9.09,0.01,5015,5014,1,1,15.8,normal,0,0,0
5614,2026-01-02 08:23:00,1404,medium,client_3,server_1,router_1,2,client-router-server,4.76,0.77,23,45.92,50.81,29.69,61.85,9.98,4.76,0.07,2886,2884,2,2,26.36,normal,0,0,0
5615,2026-01-02 08:23:00,1404,high,client_2,server_1,router_1,2,client-router-server,1.59,0.65,44,25.94,80.32,83.02,85.71,11.02,1.59,0.95,2144,2124,20,1,38.78,normal,0,0,1
5616,2026-01-02 08:23:00,1404,congestion,client_2,server_1,router_1,2,client-router-server,0.91,0.09,66,24.6,100.0,52.76,111.38,10.5,0.91,3.75,3376,3250,126,44,15.39,normal,0,0,1
5617,2026-01-02 08:24:00,1405,low,client_2,server_1,router_1,2,client-router-server,11.29,1.67,10,24.66,13.21,8.26,17.35,6.79,11.29,0.01,1581,1580,1,0,33.36,normal,0,0,0
5618,2026-01-02 08:24:00,1405,medium,client_2,server_1,router_1,2,client-router-server,4.84,1.0,21,28.81,38.45,31.9,34.35,4.08,4.84,0.01,4218,4217,1,0,40.59,normal,0,0,0
5619,2026-01-02 08:24:00,1405,high,client_1,server_1,router_1,2,client-router-server,1.65,0.47,45,32.3,100.0,87.14,136.53,7.38,1.65,4.86,1461,1390,71,1,20.74,normal,0,0,1
5620,2026-01-02 08:24:00,1405,congestion,client_1,server_1,router_1,2,client-router-server,0.91,0.13,60,64.39,100.0,85.11,80.52,8.96,0.91,1.7,4264,4192,72,65,27.65,normal,0,0,1
5621,2026-01-02 08:25:00,1406,low,client_2,server_1,router_1,2,client-router-server,11.55,2.15,5,34.24,18.99,13.62,31.57,4.08,11.55,0.01,1210,1209,1,1,46.24,normal,0,0,0
5622,2026-01-02 08:25:00,1406,medium,client_2,server_1,router_1,2,client-router-server,5.93,0.8,20,67.39,42.58,30.76,39.61,7.89,5.93,0.01,2531,2530,1,0,5.38,normal,0,0,0
5623,2026-01-02 08:25:00,1406,high,client_3,server_1,router_1,2,client-router-server,2.49,0.5,47,23.25,57.42,49.56,82.44,6.02,2.49,0.29,1986,1981,5,3,15.79,normal,0,0,1
5624,2026-01-02 08:25:00,1406,congestion,client_2,server_1,router_1,2,client-router-server,0.75,0.13,60,50.74,100.0,100.0,84.73,6.58,0.75,4.96,1241,1180,61,40,45.22,normal,0,0,1
5625,2026-01-02 08:26:00,1407,low,client_1,server_1,router_1,2,client-router-server,12.12,2.37,17,36.91,19.92,19.61,28.45,4.58,12.12,0.01,1279,1278,1,1,9.94,normal,0,0,0
5626,2026-01-02 08:26:00,1407,medium,client_3,server_1,router_1,2,client-router-server,4.55,1.36,20,60.93,78.99,49.27,102.67,8.49,4.55,2.93,4510,4378,132,32,22.47,normal,0,0,1
5627,2026-01-02 08:26:00,1407,high,client_1,server_1,router_1,2,client-router-server,1.6,0.53,41,20.67,48.78,50.08,62.56,5.24,1.6,0.01,3677,3676,1,1,54.12,normal,0,0,0
5628,2026-01-02 08:26:00,1407,congestion,client_3,server_1,router_1,2,client-router-server,0.89,0.14,58,66.02,100.0,98.91,73.66,11.05,0.89,2.61,4830,4704,126,34,14.18,normal,0,0,1
5629,2026-01-02 08:27:00,1408,low,client_3,server_1,router_1,2,client-router-server,7.89,1.51,7,84.79,47.36,30.06,43.44,6.39,7.89,0.01,3820,3819,1,1,34.95,normal,0,0,0
5630,2026-01-02 08:27:00,1408,medium,client_1,server_1,router_1,2,client-router-server,6.06,1.12,26,22.92,20.16,19.32,30.04,7.89,6.06,0.01,3202,3201,1,0,6.42,normal,0,0,0
5631,2026-01-02 08:27:00,1408,high,client_2,server_1,router_1,2,client-router-server,2.3,0.36,43,78.98,100.0,100.0,79.82,11.68,2.3,5.14,4592,4356,236,72,26.4,normal,0,0,1
5632,2026-01-02 08:27:00,1408,congestion,client_2,server_1,router_1,2,client-router-server,0.79,0.08,57,79.12,100.0,100.0,100.0,7.78,0.79,3.83,5814,5592,222,177,11.87,normal,0,0,1
5633,2026-01-02 08:28:00,1409,low,client_3,server_1,router_1,2,client-router-server,9.76,1.8,17,27.16,11.37,12.06,20.08,4.2,9.76,0.01,5029,5028,1,1,5.15,normal,0,0,0
5634,2026-01-02 08:28:00,1409,medium,client_3,server_1,router_1,2,client-router-server,5.9,0.91,28,28.57,23.28,23.17,40.14,6.5,5.9,0.01,5229,5228,1,1,52.17,normal,0,0,0
5635,2026-01-02 08:28:00,1409,high,client_2,server_1,router_1,2,client-router-server,2.16,0.48,47,63.45,95.53,84.03,103.22,10.31,2.16,5.01,5332,5065,267,118,15.43,normal,0,0,1
5636,2026-01-02 08:28:00,1409,congestion,client_2,server_1,router_1,2,client-router-server,0.97,0.09,59,81.51,100.0,100.0,94.97,7.5,0.97,4.24,4593,4399,194,11,25.66,normal,0,0,1
5637,2026-01-02 08:29:00,1410,low,client_3,server_1,router_1,2,client-router-server,11.08,2.53,8,86.92,33.54,24.09,40.9,10.57,11.08,0.01,5472,5471,1,0,14.8,normal,0,0,0
5638,2026-01-02 08:29:00,1410,medium,client_1,server_1,router_1,2,client-router-server,4.39,0.87,25,73.25,60.07,45.0,69.77,5.48,4.39,0.34,3134,3124,10,10,14.55,normal,0,0,0
5639,2026-01-02 08:29:00,1410,high,client_3,server_1,router_1,2,client-router-server,1.97,0.51,44,28.44,87.47,68.33,64.73,12.15,1.97,2.69,5581,5431,150,93,27.68,normal,0,0,0
5640,2026-01-02 08:29:00,1410,congestion,client_2,server_1,router_1,2,client-router-server,0.79,0.11,57,77.51,100.0,67.22,114.99,13.59,0.79,3.32,4487,4339,148,84,8.88,normal,0,0,1
5641,2026-01-02 08:30:00,1411,low,client_1,server_1,router_1,2,client-router-server,11.34,2.15,15,35.68,19.09,19.41,22.05,6.03,11.34,0.01,3283,3282,1,0,41.3,normal,0,0,0
5642,2026-01-02 08:30:00,1411,medium,client_3,server_1,router_1,2,client-router-server,5.85,0.8,26,66.9,75.21,66.49,99.64,3.08,5.85,2.49,2111,2059,52,44,53.29,normal,0,0,1
5643,2026-01-02 08:30:00,1411,high,client_3,server_1,router_1,2,client-router-server,1.7,0.58,46,86.5,100.0,100.0,112.91,8.8,1.7,1.65,3640,3580,60,47,42.84,normal,0,0,1
5644,2026-01-02 08:30:00,1411,congestion,client_2,server_1,router_1,2,client-router-server,1.18,0.12,61,30.4,100.0,59.13,89.36,14.82,1.18,1.51,4919,4845,74,0,23.21,normal,0,0,1
5645,2026-01-02 08:31:00,1412,low,client_1,server_1,router_1,2,client-router-server,10.99,1.48,7,49.38,15.11,17.09,22.45,4.91,10.99,0.01,3806,3805,1,1,12.27,normal,0,0,0
5646,2026-01-02 08:31:00,1412,medium,client_2,server_1,router_1,2,client-router-server,4.93,1.05,23,21.44,23.79,15.78,29.09,4.78,4.93,0.01,2103,2102,1,1,57.84,normal,0,0,0
5647,2026-01-02 08:31:00,1412,high,client_2,server_1,router_1,2,client-router-server,1.88,0.37,46,46.17,100.0,100.0,114.8,7.98,1.88,5.96,3203,3013,190,133,6.31,normal,0,0,1
5648,2026-01-02 08:31:00,1412,congestion,client_3,server_1,router_1,2,client-router-server,0.99,0.08,66,78.22,100.0,64.93,75.64,9.87,0.99,2.44,5182,5056,126,30,24.62,normal,0,0,1
5649,2026-01-02 08:32:00,1413,low,client_1,server_1,router_1,2,client-router-server,11.75,1.46,14,93.91,40.06,34.25,34.37,8.22,11.75,0.01,5957,5956,1,1,59.58,normal,0,0,0
5650,2026-01-02 08:32:00,1413,medium,client_1,server_1,router_1,2,client-router-server,5.9,1.28,30,46.89,30.8,31.41,30.7,5.17,5.9,0.01,3039,3038,1,1,26.19,normal,0,0,0
5651,2026-01-02 08:32:00,1413,high,client_1,server_1,router_1,2,client-router-server,2.43,0.55,50,26.96,62.64,66.59,88.85,3.14,2.43,0.55,3995,3974,21,17,18.16,normal,0,0,1
5652,2026-01-02 08:32:00,1413,congestion,client_3,server_1,router_1,2,client-router-server,1.03,0.1,66,35.84,100.0,97.61,129.74,14.77,1.03,3.31,3447,3333,114,104,6.63,normal,0,0,1
